startup_id,mentor_id,FIT1,FIT1_confidence,FIT1_explicability,FIT1_evidence_quotes,FIT1_match_drivers,FIT1_missing_info_flags
startup_011,MENTOR_003,0.72,0.65,"Strong domain alignment between Enspired's clean technology focus (PFAS destruction equipment) and Julien's 20+ years in sustainable innovation and clean/industrial technology. His experience selling a 100+ employee startup and expertise in business development and strategic partnerships are highly relevant to Enspired's growth targets (100 contracts/year by 2035, $70M revenue). Confidence is moderate due to limited detail on Julien's specific technical domains and startup stage experience.","[{'from': 'mentor', 'quote': '20+ years developing sustainable innovation; sold 100+ employee startup to Screen Japan'}, {'from': 'startup', 'quote': 'targeting 100 new contracts for PFASigator sales or lease per year by 2035, with at least 25% of sales from repeat customers'}]","['Clean technology and sustainability domain overlap', 'Startup exit experience (sold to Screen Japan)', 'Business development and strategic partnerships expertise', 'Industrial technology scaling experience']","[""Julien's specific technical expertise areas within clean tech"", 'Stage of startup Julien sold (early vs. growth)', ""Geographic focus of Julien's experience vs. Enspired's markets""]"
startup_011,MENTOR_004,0.42,0.55,"Moderate overlap exists: the mentor has climate tech expertise and startup scaling experience relevant to Enspired's environmental technology commercialization. However, the mentor's background is primarily in financial services, energy transition, and investment rather than water treatment, environmental chemistry, or PFAS-specific domains. The match is functional (scaling, investment) but lacks deep technical or sector-specific alignment.","[{'from': 'mentor', 'quote': 'Climate Tech; Energy Transition'}, {'from': 'startup', 'quote': 'Enspired Solutions offers equipment and patented chemistry to permanently destroy PFAS in water on-site'}]","['Climate tech / environmental focus alignment', 'Startup scaling and investment expertise', 'Board governance for growth-stage companies']","['No evidence of water treatment or environmental remediation expertise', 'No indication of PFAS or chemical technology knowledge', ""Limited detail on mentor's specific climate tech domains beyond energy transition""]"
startup_011,MENTOR_005,0.42,0.55,"Moderate overlap exists through climate tech relevance and policy/government advisory experience that could help navigate PFAS regulatory landscape. However, mentor's core expertise in quantum and systems design engineering shows no direct connection to water treatment chemistry or PFAS destruction technology. Insufficient detail in mentor profile limits confidence in assessing operational or technical fit.","[{'from': 'startup', 'quote': 'Enspired Solutions offers equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts.'}, {'from': 'mentor', 'quote': 'Founder of How to Change the World; former Head of UCL STEaPP; adjunct professor; 12+ patents; 100+ publications'}]","['Climate tech domain alignment', 'Policy/government advisory for regulatory navigation', 'Patent experience relevant to IP strategy']","[""No detail on mentor's climate tech focus areas"", 'Unclear if policy experience relates to environmental/water regulation', ""No information on mentor's operational scaling experience"", 'Quantum/systems engineering relevance to water treatment unclear']"
startup_011,MENTOR_006,0.48,0.65,"Moderate overlap exists: Enspired is a cleantech/environmental startup addressing PFAS contamination, and Arnaud has cleantech commercial development and sustainability strategy experience. However, his focus on renewable energy systems and ESG strategy is adjacent rather than directly aligned with water treatment chemistry or PFAS destruction technology. The match is functional (cleantech commercialization) but not domain-specific (water/chemical remediation).","[{'from': 'startup', 'quote': 'Enspired Solutions offers equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts.'}, {'from': 'mentor', 'quote': 'Cleantech Commercial Development; Sustainability Strategy; 20+ years global experience; ESG strategy'}]","['Cleantech commercialization expertise', 'Sustainability/environmental focus alignment', 'ESG and responsible innovation framing']","[""Mentor's specific experience in water treatment or chemical remediation"", ""Mentor's track record with hardware/equipment startups vs. software/services"", ""Details on mentor's cleantech commercial development outcomes""]"
startup_011,MENTOR_007,0.73,0.8,"Strong domain overlap: mentor has deep expertise in hazardous waste destruction (nuclear waste management via Kurion) and materials science, directly relevant to Enspired's PFAS destruction chemistry and equipment. Mentor's experience scaling a cleantech startup to $350M acquisition and current role in climate tech investment align well with Enspired's commercialization stage and environmental mission.","[{'from': 'mentor', 'quote': 'Co-founder & CTO of Kurion; Fukushima deployment; acquired by Veolia for $350M'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}]","['Hazardous waste destruction expertise (nuclear → PFAS)', 'Materials science & chemistry background', 'Cleantech scaling & exit experience', 'Climate tech investment perspective']","[""Mentor's specific technical depth in water treatment or chemical destruction processes"", ""Mentor's experience with B2B equipment sales models""]"
startup_011,MENTOR_008,0.68,0.72,"Strong domain alignment: Lisa's 27-year McKinsey background in sustainability and industrial focus directly matches Enspired's environmental remediation mission and industrial client base. Her expertise in ESG, Climate Tech, and advising European green tech investors is highly relevant to a PFAS destruction startup targeting commercial contracts. However, no specific water treatment, chemistry, or regulatory expertise is evident, limiting the score.","[{'from': 'mentor', 'quote': '27 years McKinsey Senior Partner; sustainability & industrial focus; advises European green tech investors'}, {'from': 'startup', 'quote': 'Enspired Solutions offers equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts.'}]","['Sustainability and industrial expertise', 'Climate Tech and ESG alignment', 'Green tech investor advisory experience', 'M&A and consulting for scaling']","['No evidence of water treatment or chemistry domain knowledge', 'No indication of US market or regulatory experience', 'Unclear if industrial focus includes environmental remediation sector']"
startup_011,MENTOR_009,0.28,0.55,"Weak domain overlap. Enspired focuses on water treatment chemistry (PFAS destruction), while Céline's expertise centers on semiconductor technology, silicon carbide, and nanographics—unrelated technical domains. Her operational experience in startup scaling and IP management offers generic value but lacks specific relevance to environmental chemistry or water treatment markets.","[{'from': 'startup', 'quote': 'patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Semiconductor Technology; Silicon Carbide; Nanographics'}]","['Startup scaling experience', 'Strategic IP management', 'Deep-tech program management']","[""Mentor's experience in environmental/chemical sectors unclear"", ""Mentor's knowledge of water treatment or regulatory markets not provided"", ""Startup's specific IP strategy or scaling challenges not detailed""]"
startup_011,MENTOR_010,0.42,0.55,"Moderate overlap exists through clean technology domain and startup scaling expertise. Jason's experience as a serial entrepreneur and investor aligns with Enspired's growth trajectory toward 100 contracts/year by 2035, though his specific tech tags (Data Centers, Infrastructure, Applied AI) do not directly intersect with PFAS water treatment chemistry and equipment.","[{'from': 'mentor', 'quote': 'Clean Technology'}, {'from': 'startup', 'quote': 'Enspired is targeting 100 new contracts for PFASigator sales or lease per year by 2035'}]","['Clean technology domain overlap', 'Startup scaling and growth expertise', 'Serial entrepreneur with exit experience', 'Investment perspective via family office']","[""Mentor's specific clean tech experience details"", ""Mentor's familiarity with hardware/equipment businesses"", ""Mentor's experience with B2B sales models or environmental markets""]"
startup_011,MENTOR_011,0.48,0.55,"Moderate overlap exists: the mentor's ESG/decarbonization focus and capital markets expertise align with Enspired's environmental mission (PFAS destruction) and likely need for investment/policy navigation. However, the mentor's profile lacks specific water treatment, chemical remediation, or industrial equipment domain expertise, limiting the depth of technical or operational fit.","[{'from': 'startup', 'quote': 'permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Decarbonization; ESG; Risk Assessment'}]","['ESG/environmental mission alignment', 'Capital markets and investment expertise', 'Policy influence relevant to environmental regulation']","[""Mentor's specific experience in water/chemical sectors"", ""Mentor's track record with hardware or equipment companies"", 'Detailed mentor bio or past portfolio companies']"
startup_011,MENTOR_012,0.68,0.72,"Strong domain overlap exists: mentor has 'Water Treatment' and 'Climate Tech' expertise directly matching Enspired's PFAS water treatment technology. Mentor's B2B sales and EU policy/funding experience align with Enspired's commercial scaling goals and potential regulatory landscape. However, limited detail on mentor's specific technical depth in water chemistry or US market experience reduces confidence.","[{'from': 'mentor', 'quote': 'Water Treatment; Climate Tech'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site'}]","['Water treatment domain expertise', 'Climate tech sector alignment', 'B2B sales experience for commercial scaling', 'Public-private funding navigation']","[""Mentor's specific technical depth in water chemistry or PFAS"", ""Mentor's US market experience (startup is US-based)"", ""Details on mentor's direct operational experience vs advisory roles""]"
startup_011,MENTOR_013,0.22,0.65,"Weak domain overlap. Enspired focuses on PFAS water treatment chemistry and equipment, while Gia specializes in agri-tech, entomology, and crop protection. Some operational tags (project management, investment) provide generic relevance, but no specific technical or domain match to water treatment, environmental remediation, or PFAS chemistry.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Entomologist; Programme Leader at NIAB; PhD Imperial College; crop protection & insect ecology expert'}]","['Project management experience', 'Investment/board governance (generic operational fit)', 'No technical domain overlap (agri vs. water treatment)']","[""Mentor's detailed bio unavailable"", 'No evidence of water/environmental chemistry expertise', 'Unclear if mentor has experience in environmental remediation or regulatory markets']"
startup_011,MENTOR_014,0.22,0.65,"Weak domain overlap. Enspired operates in water treatment/environmental remediation (PFAS destruction), while Osnat's expertise is in vertical farming, sustainable agriculture, and agri-tech. Some transferable skills in startup scaling and brand building exist, but no specific technical, operational, or market alignment with water/chemical treatment sectors. Insufficient info on mentor's broader experience beyond agriculture.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Vertical Farming; Sustainable Agriculture; Agri Tech'}]","['Startup scaling experience', 'Sustainability focus (environmental)', 'Brand/communications expertise']","[""Mentor's experience outside agriculture/agri-tech"", ""Mentor's knowledge of water treatment, environmental remediation, or chemical engineering"", ""Mentor's network in industrial/municipal water sectors""]"
startup_011,MENTOR_015,0.58,0.65,"Moderate overlap exists: Enspired operates in environmental/health tech (PFAS destruction addressing health harms), and Alexander has Climate Tech and Health Tech tags plus strategic IP management expertise. The patented chemistry suggests IP protection is relevant. However, mentor profile lacks operational, commercialization, or water treatment domain specifics that would create stronger alignment.","[{'from': 'startup', 'quote': 'patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Strategic IP Management; Law'}]","['Patent/IP strategy for proprietary chemistry', 'Climate Tech and Health Tech domain tags', 'EPO litigation expertise for international protection']","[""Mentor's operational or commercialization experience unclear"", 'No evidence of water treatment or environmental remediation domain knowledge', ""Startup's specific IP challenges or international expansion plans not provided""]"
startup_011,MENTOR_016,0.42,0.65,"Moderate overlap exists through climate tech investment expertise and startup scaling experience relevant to Enspired's growth ambitions. However, mentor's background is heavily software/platform-focused (SaaS, marketplace, Eventbrite CTO) with limited apparent connection to hardware, chemistry, or environmental remediation sectors that define Enspired's core business.","[{'from': 'mentor', 'quote': '70+ climate tech investments'}, {'from': 'startup', 'quote': 'targeting 100 new contracts for PFASigator sales or lease per year by 2035'}]","['Climate tech investment experience', 'Startup scaling expertise', 'Board governance for growth-stage companies']","['No evidence of hardware/equipment business experience', 'No indication of chemistry, water treatment, or environmental sector knowledge', 'Unclear if climate tech investments include cleantech hardware or B2B equipment models']"
startup_011,MENTOR_017,0.42,0.55,"Moderate overlap exists through ESG/sustainability lens and climate tech relevance, as PFAS destruction addresses environmental contamination. However, mentor's expertise centers on corporate ESG strategy, compliance (CSRD/ESRS), and AI-driven sustainability transformation rather than water treatment technology, chemical engineering, or environmental remediation operations that would directly match Enspired's core business.","[{'from': 'startup', 'quote': 'permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Global ESG leader; CSRD & ESRS expert; AI-driven sustainability transformation'}]","['Climate tech / environmental sustainability alignment', 'ESG positioning for corporate customers', 'Sustainability strategy framing']","[""Mentor's technical depth in water/chemical treatment unclear"", ""Mentor's experience with B2B environmental tech sales/operations not specified"", ""Startup's specific ESG compliance needs not detailed""]"
startup_011,MENTOR_018,0.42,0.55,"Moderate overlap exists through Climate Tech alignment and startup scaling expertise relevant to Enspired's growth targets. However, mentor's domain experience (fintech, agritech, SaaS) does not directly intersect with water treatment, environmental chemistry, or PFAS remediation technology. Insufficient detail on mentor's deep tech experience limits confidence in assessing technical fit.","[{'from': 'mentor', 'quote': 'Climate Tech; Agri Tech; SaaS; Digital Transformation'}, {'from': 'startup', 'quote': 'targeting 100 new contracts for PFASigator sales or lease per year by 2035'}]","['Climate Tech tag alignment', 'Startup scaling expertise for growth targets', 'GTM strategy for B2B equipment sales', 'Operations experience for scaling hardware']","[""Mentor's specific deep tech experience details"", ""Mentor's hardware/equipment business experience"", ""Mentor's environmental sector knowledge"", ""Mentor's chemistry or water treatment domain expertise""]"
startup_011,MENTOR_019,0.42,0.55,"Moderate overlap exists: the mentor's climate tech and sustainability strategy expertise aligns with Enspired's environmental mission (PFAS destruction). However, the mentor's profile lacks specific domain knowledge in water treatment, chemistry, or environmental remediation. The match is primarily at the operational level (scaling, fundraising) rather than deep technical or sector-specific alignment.","[{'from': 'startup', 'quote': 'offers on-site PFAS destruction at up to 10x lower cost than landfill/incineration'}, {'from': 'mentor', 'quote': 'Climate Tech; Deep Tech; Data-Driven Sales; Carbon & Biodiversity'}]","['Climate tech and sustainability alignment', 'Startup scaling and fundraising expertise', 'Data-driven sales for B2B growth']","['No evidence of water treatment or environmental remediation expertise', 'No chemistry or PFAS-specific domain knowledge mentioned', ""Limited detail on mentor's actual experience depth""]"
startup_011,MENTOR_020,0.52,0.65,"Moderate overlap exists. Magnus has deep-tech investment expertise and climate tech focus, which aligns with Enspired's environmental technology and capital needs. However, his specific domain tags (nuclear, semiconductors, industrial tech) don't directly match water treatment or PFAS chemistry, limiting the strength of technical domain fit.","[{'from': 'mentor', 'quote': 'Climate Tech; Nuclear; Semiconductors; Industrial Tech'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}]","['Climate/environmental tech investor alignment', 'Deep-tech investment experience', 'Board governance expertise for scaling', 'Industrial tech tangential relevance']","[""Mentor's specific experience with water/environmental remediation technologies"", ""Mentor's track record with chemical process or regulatory-heavy businesses"", ""Details on mentor's portfolio companies or investment thesis depth""]"
startup_011,MENTOR_021,0.42,0.55,"Moderate overlap exists through climate/sustainability focus and corporate innovation experience. Mentor's climate tech and ESG expertise at Capgemini could provide strategic guidance for Enspired's environmental solution. However, mentor profile lacks specific water treatment, chemical engineering, or environmental remediation expertise that would create stronger domain alignment with PFAS destruction technology.","[{'from': 'startup', 'quote': 'permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Global Head Climate Tech; ESG; Climate Tech; Sustainability Strategy'}]","['Climate/environmental tech alignment', 'Corporate sustainability strategy experience', 'Energy & utilities consulting background', 'ESG and innovation expertise']","['No evidence of water treatment or chemical technology expertise', 'No specific environmental remediation experience mentioned', ""Limited detail on mentor's technical depth vs. strategic focus"", 'Unclear if energy/utilities experience includes water sector']"
startup_011,MENTOR_022,0.42,0.55,"Moderate overlap exists through environmental technology commercialization and policy navigation. The mentor's energy/cleantech background and entrepreneurship leadership at École Polytechnique provides relevant commercialization expertise for a hardware-based environmental solution. However, the mentor's focus on biofuels/energy differs substantially from water treatment and PFAS chemistry, limiting technical domain alignment.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site'}, {'from': 'mentor', 'quote': 'Director of Entrepreneurship & Innovation at École Polytechnique; former SATT President; energy policy expert'}]","['Cleantech commercialization experience', 'Policy navigation expertise for regulated markets', 'Hardware/equipment business model familiarity', 'Entrepreneurship program leadership']","[""Mentor's specific experience with water treatment or chemical technologies"", ""Mentor's track record with B2B equipment sales models"", ""Mentor's familiarity with US environmental regulations"", 'Detailed mentor bio and profile text']"
startup_011,MENTOR_023,0.28,0.65,"Weak overlap. Mentor's expertise is in finance, institutional sales, and ESG, which could provide generic business/fundraising guidance. However, there is no evidence of domain knowledge in environmental technology, water treatment, chemistry, or PFAS remediation—the core technical and operational areas of Enspired Solutions.","[{'from': 'mentor', 'quote': '35 years global finance leadership; former Amundi Global Head of Sales'}, {'from': 'startup', 'quote': 'patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}]","['ESG relevance to environmental impact', 'Finance/fundraising experience', 'Institutional client sales background']","['No evidence of environmental tech or water treatment expertise', 'No indication of B2B sales in industrial/municipal sectors', ""Insufficient detail on mentor's ESG focus areas""]"
startup_011,MENTOR_024,0.25,0.3,"Insufficient info. The mentor profile provides only academic affiliation (PhD Candidate at Carnegie Mellon) and CDL Fellow status, with no domain expertise, functional experience, or technical background disclosed. Cannot assess meaningful overlap with Enspired's PFAS destruction technology, environmental chemistry, or B2B equipment sales model.","[{'from': 'mentor', 'quote': 'PhD Candidate'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site'}]","['Academic research background (PhD level)', 'CDL ecosystem familiarity']","[""Mentor's research domain/technical focus"", ""Mentor's industry experience or functional expertise"", ""Mentor's relevant technology tags or operational tags"", ""Mentor's bio or detailed background""]"
startup_011,MENTOR_025,0.12,0.85,"No credible overlap between mentor's automotive/software-defined vehicle expertise and startup's environmental chemistry/PFAS destruction technology. The mentor's 30+ years in automotive leadership, EV, and autonomous vehicles has no apparent relevance to on-site water treatment chemistry or environmental remediation markets.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': '30+ years automotive leadership; GM Canada & China; SDV transformation expert'}]","['No domain overlap (automotive vs environmental chemistry)', 'No technology overlap (SDV/EV vs water treatment)', 'No market overlap (automotive vs environmental remediation)']",[]
startup_011,MENTOR_026,0.28,0.45,"Weak overlap between mentor's digital transformation/SaaS/robotics expertise and startup's hardware-chemistry PFAS destruction technology. Operations experience may offer generic business guidance, but no evidence of environmental tech, water treatment, chemistry, or regulatory domain knowledge relevant to Enspired's core business.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site'}, {'from': 'mentor', 'quote': 'SaaS; Robotics; Digital Transformation'}]","['Operations experience (generic)', 'Investment background (potential capital guidance)']","['No environmental technology expertise evident', 'No water treatment or chemistry domain knowledge', 'No regulatory/compliance experience for PFAS', 'Minimal mentor bio/profile detail provided']"
startup_011,MENTOR_027,0.28,0.65,"Weak domain overlap. Enspired operates in environmental chemistry/water treatment, while the mentor's expertise centers on robotics, industrial automation, and space tech. The mentor's M&A and executive experience at Siemens could provide generic strategic guidance, but there is no specific match to PFAS destruction chemistry, environmental remediation markets, or water treatment operations.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Robotics; Industrial Automation; Space Tech'}]","['M&A experience for potential exits or partnerships', 'Executive leadership at large industrial firm (Siemens)', 'Generic strategic/operational guidance']","['No evidence of environmental tech, chemistry, or water treatment expertise', 'No indication of regulatory/compliance experience in environmental sectors', 'Unclear if mentor has experience scaling hardware/chemical product companies']"
startup_011,MENTOR_028,0.58,0.65,"Moderate overlap exists through climate tech alignment and investment expertise relevant to Enspired's environmental remediation business. However, mentor's specific domain experience (offshore wind, biotechnology, sensors) shows limited direct connection to PFAS destruction chemistry or water treatment operations. The investment and consulting background provides general strategic value but lacks demonstrated expertise in chemical remediation or environmental services sectors.","[{'from': 'mentor', 'quote': 'DeepTech & climate venturing leader'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}]","['Climate tech investment experience', 'DeepTech venture leadership', 'Strategic consulting background']","['No evidence of water treatment or environmental remediation expertise', 'No demonstrated experience in chemical processing or PFAS-related sectors', ""Limited detail on mentor's specific investment portfolio or consulting focus areas""]"
startup_011,MENTOR_029,0.12,0.85,"No credible overlap between mentor's expertise (autonomous systems, AI, mobility, EV) and startup's domain (PFAS water treatment chemistry and equipment). The mentor's policy/government advisory experience does not align with the startup's technical chemistry focus or commercial water treatment market. Insufficient info to identify any meaningful intersection.","[{'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'Autonomous Systems; Safety Assurance; EV; Mobility'}]","['No domain overlap', 'Unrelated technical expertise', 'Different market sectors']","['No evidence of mentor expertise in chemistry, water treatment, environmental remediation, or related regulatory frameworks', 'No indication of startup needs in autonomy, AI, or mobility sectors']"
startup_011,MENTOR_030,0.28,0.65,"Weak overlap. The mentor's expertise in M&A, corporate restructuring, and investment banking could provide generic financial/strategic guidance, but there is no evidence of domain knowledge in environmental technology, water treatment, chemistry, or cleantech sectors. The mentor's tech tags (Fintech, Data Security) are unrelated to PFAS destruction technology.","[{'from': 'mentor', 'quote': 'M&A; Corporate Restructuring; Investment'}, {'from': 'startup', 'quote': 'equipment and patented chemistry to permanently destroy PFAS in water on-site'}]","['Financial structuring expertise', 'M&A experience for potential exits', 'Investment strategy guidance']","['No evidence of cleantech or environmental sector experience', 'No indication of chemistry/water treatment domain knowledge', 'Unclear if mentor has worked with hardware/equipment companies', ""No information on mentor's experience with B2B sales models or recurring revenue businesses""]"
startup_011,MENTOR_031,0.28,0.55,"Weak overlap. Mentor has deep digital marketing expertise, which could help Enspired with customer acquisition and positioning, but lacks specific domain knowledge in environmental technology, water treatment, or B2B industrial equipment sales. The mentor's background in connected medical solutions does not translate directly to PFAS destruction equipment.","[{'from': 'mentor', 'quote': '24+ years digital marketing; connected medical solutions specialist'}, {'from': 'startup', 'quote': 'offers equipment and patented chemistry to permanently destroy PFAS in water on-site'}]","['Marketing expertise for customer acquisition', 'Data-driven marketing for B2B positioning', 'General digital communications capability']","['No evidence of environmental tech or industrial equipment experience', 'No indication of B2B sales or regulatory market knowledge', 'Unclear if marketing experience translates to technical product positioning']"
startup_011,MENTOR_032,0.42,0.55,"Moderate overlap exists through Climate Tech alignment (PFAS remediation is environmental/climate-adjacent) and the mentor's startup scaling and investment expertise, which could support Enspired's growth trajectory toward 100 contracts/year by 2035. However, the mentor's domain focus (Space Tech, Energy, Fintech) does not directly intersect with water treatment, environmental chemistry, or PFAS-specific regulatory/technical challenges, limiting the depth of match.","[{'from': 'mentor', 'quote': 'Climate Tech; Space Tech; Energy; Fintech'}, {'from': 'startup', 'quote': 'targeting 100 new contracts for PFASigator sales or lease per year by 2035'}]","['Climate Tech tag aligns with environmental mission', 'Startup Scaling expertise relevant to growth targets', 'Investment/fundraising experience (£2bn+ raised)', 'Board Governance for maturing company structure']","['No evidence of water treatment or environmental chemistry expertise', 'No mention of regulatory/compliance experience in environmental sector', 'Mentor bio and detailed profile are empty, limiting assessment depth']"
startup_011,MENTOR_033,0.68,0.72,"Strong domain overlap exists: Enspired operates in environmental remediation (PFAS destruction), which aligns with Michael's Clean Tech expertise and former role as Global Head of Analysis at BNEF (Bloomberg New Energy Finance). His background in energy policy and government advisory could support Enspired's regulatory navigation and market positioning in environmental compliance sectors. However, specificity is limited by brief mentor profile.","[{'from': 'startup', 'quote': 'offers on-site PFAS destruction at up to 10x lower cost than landfill/incineration'}, {'from': 'mentor', 'quote': 'Former Global Head of Analysis at BNEF; ex-McKinsey Partner; UK energy policymaker'}]","['Clean Tech domain alignment', 'Policy/regulatory expertise for environmental compliance', 'Strategic analysis background (BNEF, McKinsey)', 'Government advisory experience']","[""Mentor's specific clean tech focus areas unclear"", ""No detail on mentor's water/environmental remediation experience"", ""Limited information on mentor's operational scaling expertise""]"
startup_011,MENTOR_034,0.42,0.65,"Moderate overlap exists through chemistry/materials science expertise relevant to Enspired's patented PFAS destruction chemistry. However, mentor's focus on carbon removal and DAC (direct air capture) differs substantially from water treatment and PFAS remediation, limiting direct domain alignment.","[{'from': 'startup', 'quote': 'patented chemistry to permanently destroy PFAS in water on-site with no toxic byproducts'}, {'from': 'mentor', 'quote': 'former Climeworks DAC chemist; PhD EPFL'}]","['Chemistry/materials science expertise', 'Scaling deep-tech environmental solutions', 'VC perspective on cleantech commercialization']","[""Mentor's specific chemistry subdomain expertise"", ""Mentor's experience with water treatment or remediation technologies"", ""Details on mentor's operational scaling experience beyond DAC""]"
startup_012,MENTOR_001,0.42,0.65,"Moderate overlap exists: Aerleum operates in decarbonization/clean energy, and Alexandra has deep renewables sector experience (17+ years) with transactional and policy expertise. However, her specialization is in solar/wind energy and renewable project finance, not carbon capture, e-methanol production, or chemical process technology, limiting direct domain alignment.","[{'from': 'startup', 'quote': 'captures CO, directly from ambient air or industrial flue gases and converts it into e-methanol'}, {'from': 'mentor', 'quote': 'General Counsel for EMEA and Global Head of Transactions at Lightsource bp; 17+ years in renewables'}]","['Renewables/clean energy sector experience', 'Transactional and legal structuring expertise', 'Policy and regulatory navigation (Solar Energy UK board)']","[""Mentor's experience with carbon capture or chemical conversion technologies"", ""Mentor's familiarity with e-fuels or methanol markets"", ""Startup's specific legal, regulatory, or transaction needs""]"
startup_012,MENTOR_002,0.72,0.78,"Strong domain alignment exists between Aerleum's CO2 capture-to-methanol technology and Magali Anderson's extensive experience in industrial transformation, energy, and sustainability strategy. Her 27+ years in energy-intensive industries (Schlumberger, Holcim) and current board roles focused on sustainability provide relevant operational and strategic context for a cleantech startup targeting fossil fuel displacement.","[{'from': 'startup', 'quote': 'captures CO, directly from ambient air or industrial flue gases and converts it into e-methanol'}, {'from': 'mentor', 'quote': 'former Chief Sustainability & Innovation Officer at Holcim; 27+ years at Schlumberger including Angola CEO'}]","['Industrial decarbonization expertise', 'Energy sector operational experience', 'Sustainability strategy leadership', 'Board-level governance in materials/mining']","[""Mentor's specific technical depth in chemical processes or carbon capture"", ""Mentor's experience with early-stage venture scaling vs. large corporate roles"", ""Startup's current stage details (funding, pilot status, commercial traction)""]"
startup_012,MENTOR_003,0.72,0.65,Strong domain alignment exists between Aerleum's clean technology focus (CO2 capture and e-methanol conversion) and Julien's 20+ years in sustainable innovation and clean/industrial technology. His experience selling a 100+ employee startup and leading investment/partnerships is relevant to Aerleum's commercialization trajectory. Confidence is moderate due to limited detail on Julien's specific technical depth in carbon capture or methanol synthesis.,"[{'from': 'startup', 'quote': 'captures CO, directly from ambient air or industrial flue gases and converts it into e-methanol using a proprietary bi- functional material'}, {'from': 'mentor', 'quote': '20+ years developing sustainable innovation; sold 100+ employee startup to Screen Japan'}]","['Clean technology and sustainability domain overlap', 'Industrial technology experience', 'Startup scaling and exit experience', 'Strategic partnerships and business development expertise']","[""Mentor's specific technical expertise in carbon capture or chemical conversion"", ""Details on mentor's portfolio companies or investment thesis"", ""Mentor's network in methanol/fuel markets or industrial decarbonization""]"
startup_012,MENTOR_004,0.68,0.72,"Strong domain alignment exists: Aerleum operates in climate tech/energy transition (CO2 capture to e-methanol), and Elizabeth Grier has explicit expertise in Climate Tech and Energy Transition, plus experience in venture capital and startup scaling. Her role at BRITE Energy Innovators (partnerships development for energy innovators) directly overlaps with Aerleum's sector. However, limited detail on her technical depth in carbon capture or methanol production prevents a higher score.","[{'from': 'startup', 'quote': 'captures CO, directly from ambient air or industrial flue gases and converts it into e-methanol'}, {'from': 'mentor', 'quote': 'Climate Tech; Energy Transition'}]","['Climate tech and energy transition domain overlap', 'Venture capital and investment experience relevant to scaling', 'BRITE Energy Innovators partnerships role aligns with energy innovation sector', 'Board governance and startup scaling operational expertise']","[""Mentor's specific technical knowledge in carbon capture or methanol production unclear"", ""Depth of mentor's experience with hardware/chemical process startups not specified"", ""Mentor's geographic focus or European market experience not mentioned""]"
